word,translation,category,level,pos,headword,sublist,frequency,source,topic,scene
deregulated,调节,academic,8,verb,regulate,2,60,AWL,,
deregulation,调节,academic,8,verb,regulate,2,59,AWL,,
regulated,调节,academic,8,verb,regulate,2,58,AWL,,
regulates,调节,academic,8,verb,regulate,2,57,AWL,,
regulating,调节,academic,8,verb,regulate,2,56,AWL,,
regulation,调节,academic,8,verb,regulate,2,60,AWL,,
regulations,调节,academic,8,verb,regulate,2,59,AWL,,
regulator,调节,academic,8,verb,regulate,2,58,AWL,,
regulators,调节,academic,8,verb,regulate,2,57,AWL,,
regulatory,调节,academic,8,verb,regulate,2,56,AWL,,
irrelevant,相关的,academic,8,adjective,relevant,2,60,AWL,,
relevance,相关的,academic,8,adjective,relevant,2,59,AWL,,
resourced,资源,academic,8,noun,resource,2,60,AWL,,
resources,资源,academic,8,noun,resource,2,59,AWL,,
resourcing,资源,academic,8,noun,resource,2,58,AWL,,
restricted,限制,academic,8,verb,restrict,2,60,AWL,,
restricting,限制,academic,8,verb,restrict,2,59,AWL,,
restriction,限制,academic,8,verb,restrict,2,58,AWL,,
restrictions,限制,academic,8,verb,restrict,2,57,AWL,,
restrictive,限制,academic,8,verb,restrict,2,56,AWL,,
restricts,限制,academic,8,verb,restrict,2,60,AWL,,
insecure,安全的,academic,8,adjective,secure,2,60,AWL,,
security,安全的,academic,8,adjective,secure,2,59,AWL,,
secured,安全的,academic,8,adjective,secure,2,58,AWL,,
securely,安全的,academic,8,adjective,secure,2,57,AWL,,
secures,安全的,academic,8,adjective,secure,2,56,AWL,,
securing,安全的,academic,8,adjective,secure,2,60,AWL,,
seeking,寻找,academic,8,verb,seek,2,60,AWL,,
seeks,寻找,academic,8,verb,seek,2,59,AWL,,
sought,寻找,academic,8,verb,seek,2,58,AWL,,
selected,选择,academic,8,verb,select,2,60,AWL,,
selecting,选择,academic,8,verb,select,2,59,AWL,,
selection,选择,academic,8,verb,select,2,58,AWL,,
selective,选择,academic,8,verb,select,2,57,AWL,,
selects,选择,academic,8,verb,select,2,56,AWL,,
sites,地点,academic,8,noun,site,2,60,AWL,,
strategic,策略,academic,8,noun,strategy,2,60,AWL,,
strategies,策略,academic,8,noun,strategy,2,59,AWL,,
strategically,策略,academic,8,noun,strategy,2,58,AWL,,
strategist,策略,academic,8,noun,strategy,2,57,AWL,,
strategists,策略,academic,8,noun,strategy,2,56,AWL,,
surveyed,调查,academic,8,noun/verb,survey,2,60,AWL,,
surveying,调查,academic,8,noun/verb,survey,2,59,AWL,,
surveys,调查,academic,8,noun/verb,survey,2,58,AWL,,
texts,文本,academic,8,noun,text,2,60,AWL,,
textual,文本,academic,8,noun,text,2,59,AWL,,
non-traditional,传统,academic,8,noun,tradition,2,60,AWL,,
traditional,传统,academic,8,noun,tradition,2,59,AWL,,
traditionally,传统,academic,8,noun,tradition,2,58,AWL,,
traditions,传统,academic,8,noun,tradition,2,57,AWL,,
transferable,转移,academic,8,verb/noun,transfer,2,60,AWL,,
transferred,转移,academic,8,verb/noun,transfer,2,59,AWL,,
transferring,转移,academic,8,verb/noun,transfer,2,58,AWL,,
transfers,转移,academic,8,verb/noun,transfer,2,57,AWL,,
alternatively,替代的,academic,9,adjective/noun,alternative,3,55,AWL,,
alternatives,替代的,academic,9,adjective/noun,alternative,3,54,AWL,,
circumstances,环境,academic,9,noun,circumstance,3,55,AWL,,
commentary,评论,academic,9,noun/verb,comment,3,55,AWL,,
commentator,评论,academic,9,noun/verb,comment,3,54,AWL,,
commentators,评论,academic,9,noun/verb,comment,3,53,AWL,,
commented,评论,academic,9,noun/verb,comment,3,52,AWL,,
commenting,评论,academic,9,noun/verb,comment,3,51,AWL,,
comments,评论,academic,9,noun/verb,comment,3,55,AWL,,
compensated,补偿,academic,9,verb,compensate,3,55,AWL,,
compensates,补偿,academic,9,verb,compensate,3,54,AWL,,
compensating,补偿,academic,9,verb,compensate,3,53,AWL,,
compensation,补偿,academic,9,verb,compensate,3,52,AWL,,
components,组件,academic,9,noun,component,3,55,AWL,,
consented,同意,academic,9,noun/verb,consent,3,55,AWL,,
consenting,同意,academic,9,noun/verb,consent,3,54,AWL,,
consents,同意,academic,9,noun/verb,consent,3,53,AWL,,
considerably,相当大的,academic,9,adjective,considerable,3,55,AWL,,
constantly,持续的,academic,9,adjective,constant,3,55,AWL,,
constants,持续的,academic,9,adjective,constant,3,54,AWL,,
constrained,限制,academic,9,verb,constrain,3,55,AWL,,
constraining,限制,academic,9,verb,constrain,3,54,AWL,,
constrains,限制,academic,9,verb,constrain,3,53,AWL,,
constraint,限制,academic,9,verb,constrain,3,52,AWL,,
constraints,限制,academic,9,verb,constrain,3,51,AWL,,
contributed,贡献,academic,9,verb,contribute,3,55,AWL,,
contributes,贡献,academic,9,verb,contribute,3,54,AWL,,
contributing,贡献,academic,9,verb,contribute,3,53,AWL,,
contribution,贡献,academic,9,verb,contribute,3,52,AWL,,
contributions,贡献,academic,9,verb,contribute,3,51,AWL,,
contributor,贡献,academic,9,verb,contribute,3,55,AWL,,
contributors,贡献,academic,9,verb,contribute,3,54,AWL,,
convened,召集,academic,9,verb,convene,3,55,AWL,,
convenes,召集,academic,9,verb,convene,3,54,AWL,,
convening,召集,academic,9,verb,convene,3,53,AWL,,
convention,召集,academic,9,verb,convene,3,52,AWL,,
conventional,召集,academic,9,verb,convene,3,51,AWL,,
conventionally,召集,academic,9,verb,convene,3,55,AWL,,
conventions,召集,academic,9,verb,convene,3,54,AWL,,
coordinated,协调,academic,9,verb/verb,coordinate,3,55,AWL,,
coordinates,协调,academic,9,verb/verb,coordinate,3,54,AWL,,
coordinating,协调,academic,9,verb/verb,coordinate,3,53,AWL,,
coordination,协调,academic,9,verb/verb,coordinate,3,52,AWL,,
coordinator,协调,academic,9,verb/verb,coordinate,3,51,AWL,,
coordinators,协调,academic,9,verb/verb,coordinate,3,55,AWL,,
coring,核心,academic,9,noun,core,3,55,AWL,,
cores,核心,academic,9,noun,core,3,54,AWL,,
cored,核心,academic,9,noun,core,3,53,AWL,,
contrasted,对比,academic,9,noun/verb,contrast,3,55,AWL,,
contrasting,对比,academic,9,noun/verb,contrast,3,54,AWL,,
contrastingly,对比,academic,9,noun/verb,contrast,3,53,AWL,,
contrasts,对比,academic,9,noun/verb,contrast,3,52,AWL,,
corporations,公司的,academic,9,adjective,corporate,3,55,AWL,,
corporately,公司的,academic,9,adjective,corporate,3,54,AWL,,
corporates,公司的,academic,9,adjective,corporate,3,53,AWL,,
corresponded,对应,academic,9,verb,correspond,3,55,AWL,,
correspondence,对应,academic,9,verb,correspond,3,54,AWL,,
corresponding,对应,academic,9,verb,correspond,3,53,AWL,,
correspondingly,对应,academic,9,verb,correspond,3,52,AWL,,
corresponds,对应,academic,9,verb,correspond,3,51,AWL,,
criterion,标准,academic,9,noun,criteria,3,55,AWL,,
deducted,扣除,academic,9,verb,deduct,3,55,AWL,,
deducting,扣除,academic,9,verb,deduct,3,54,AWL,,
deduction,扣除,academic,9,verb,deduct,3,53,AWL,,
deductions,扣除,academic,9,verb,deduct,3,52,AWL,,
deducts,扣除,academic,9,verb,deduct,3,51,AWL,,
demonstrable,证明,academic,9,verb,demonstrate,3,55,AWL,,
demonstrably,证明,academic,9,verb,demonstrate,3,54,AWL,,
demonstrated,证明,academic,9,verb,demonstrate,3,53,AWL,,
demonstrates,证明,academic,9,verb,demonstrate,3,52,AWL,,
demonstrating,证明,academic,9,verb,demonstrate,3,51,AWL,,
demonstration,证明,academic,9,verb,demonstrate,3,55,AWL,,
demonstrations,证明,academic,9,verb,demonstrate,3,54,AWL,,
demonstrator,证明,academic,9,verb,demonstrate,3,53,AWL,,
demonstrators,证明,academic,9,verb,demonstrate,3,52,AWL,,
documentation,文件,academic,9,noun/verb,document,3,55,AWL,,
documented,文件,academic,9,noun/verb,document,3,54,AWL,,
documenting,文件,academic,9,noun/verb,document,3,53,AWL,,
documents,文件,academic,9,noun/verb,document,3,52,AWL,,
dominance,主导,academic,9,verb,dominate,3,55,AWL,,
dominant,主导,academic,9,verb,dominate,3,54,AWL,,
dominated,主导,academic,9,verb,dominate,3,53,AWL,,
dominates,主导,academic,9,verb,dominate,3,52,AWL,,
dominating,主导,academic,9,verb,dominate,3,51,AWL,,
domination,主导,academic,9,verb,dominate,3,55,AWL,,
emphasise,强调,academic,9,noun,emphasis,3,55,AWL,,
emphasised,强调,academic,9,noun,emphasis,3,54,AWL,,
emphasising,强调,academic,9,noun,emphasis,3,53,AWL,,
emphasize,强调,academic,9,noun,emphasis,3,52,AWL,,
emphasized,强调,academic,9,noun,emphasis,3,51,AWL,,
emphasizing,强调,academic,9,noun,emphasis,3,55,AWL,,
emphatic,强调,academic,9,noun,emphasis,3,54,AWL,,
emphatically,强调,academic,9,noun,emphasis,3,53,AWL,,
emphases,强调,academic,9,noun,emphasis,3,52,AWL,,
ensured,确保,academic,9,verb,ensure,3,55,AWL,,
ensures,确保,academic,9,verb,ensure,3,54,AWL,,
ensuring,确保,academic,9,verb,ensure,3,53,AWL,,
excluded,排除,academic,9,verb,exclude,3,55,AWL,,
excludes,排除,academic,9,verb,exclude,3,54,AWL,,
excluding,排除,academic,9,verb,exclude,3,53,AWL,,
exclusion,排除,academic,9,verb,exclude,3,52,AWL,,
exclusionary,排除,academic,9,verb,exclude,3,51,AWL,,
exclusive,排除,academic,9,verb,exclude,3,55,AWL,,
exclusively,排除,academic,9,verb,exclude,3,54,AWL,,
exclusivity,排除,academic,9,verb,exclude,3,53,AWL,,
frameworks,框架,academic,9,noun,framework,3,55,AWL,,
funded,资金,academic,9,noun/verb,fund,3,55,AWL,,
funding,资金,academic,9,noun/verb,fund,3,54,AWL,,
funds,资金,academic,9,noun/verb,fund,3,53,AWL,,
illustrated,说明,academic,9,verb,illustrate,3,55,AWL,,
illustrates,说明,academic,9,verb,illustrate,3,54,AWL,,
illustrating,说明,academic,9,verb,illustrate,3,53,AWL,,
illustration,说明,academic,9,verb,illustrate,3,52,AWL,,
illustrations,说明,academic,9,verb,illustrate,3,51,AWL,,
illustrative,说明,academic,9,verb,illustrate,3,55,AWL,,
illustrator,说明,academic,9,verb,illustrate,3,54,AWL,,
illustrators,说明,academic,9,verb,illustrate,3,53,AWL,,
immigrant,移民,academic,9,verb,immigrate,3,55,AWL,,
immigrants,移民,academic,9,verb,immigrate,3,54,AWL,,
immigrated,移民,academic,9,verb,immigrate,3,53,AWL,,
immigrates,移民,academic,9,verb,immigrate,3,52,AWL,,
immigrating,移民,academic,9,verb,immigrate,3,51,AWL,,
immigration,移民,academic,9,verb,immigrate,3,55,AWL,,
implied,暗示,academic,9,verb,imply,3,55,AWL,,
implies,暗示,academic,9,verb,imply,3,54,AWL,,
implying,暗示,academic,9,verb,imply,3,53,AWL,,
implication,暗示,academic,9,verb,imply,3,52,AWL,,
implications,暗示,academic,9,verb,imply,3,51,AWL,,
implicit,暗示,academic,9,verb,imply,3,55,AWL,,
implicitly,暗示,academic,9,verb,imply,3,54,AWL,,
initially,最初的,academic,9,adjective,initial,3,55,AWL,,
initiated,最初的,academic,9,adjective,initial,3,54,AWL,,
initiates,最初的,academic,9,adjective,initial,3,53,AWL,,
initiating,最初的,academic,9,adjective,initial,3,52,AWL,,
initiation,最初的,academic,9,adjective,initial,3,51,AWL,,
initiative,最初的,academic,9,adjective,initial,3,55,AWL,,
initiatives,最初的,academic,9,adjective,initial,3,54,AWL,,
instances,例子,academic,9,noun,instance,3,55,AWL,,
interacted,互动,academic,9,verb,interact,3,55,AWL,,
interacting,互动,academic,9,verb,interact,3,54,AWL,,
interaction,互动,academic,9,verb,interact,3,53,AWL,,
interactions,互动,academic,9,verb,interact,3,52,AWL,,
interactive,互动,academic,9,verb,interact,3,51,AWL,,
interactively,互动,academic,9,verb,interact,3,55,AWL,,
interacts,互动,academic,9,verb,interact,3,54,AWL,,
justifiable,证明正当,academic,9,verb,justify,3,55,AWL,,
justifiably,证明正当,academic,9,verb,justify,3,54,AWL,,
justification,证明正当,academic,9,verb,justify,3,53,AWL,,
justifications,证明正当,academic,9,verb,justify,3,52,AWL,,
justified,证明正当,academic,9,verb,justify,3,51,AWL,,
justifies,证明正当,academic,9,verb,justify,3,55,AWL,,
justifying,证明正当,academic,9,verb,justify,3,54,AWL,,
unjustified,证明正当,academic,9,verb,justify,3,53,AWL,,
layered,层,academic,9,noun,layer,3,55,AWL,,
layering,层,academic,9,noun,layer,3,54,AWL,,
layers,层,academic,9,noun,layer,3,53,AWL,,
linked,链接,academic,9,noun/verb,link,3,55,AWL,,
linking,链接,academic,9,noun/verb,link,3,54,AWL,,
links,链接,academic,9,noun/verb,link,3,53,AWL,,
located,定位,academic,9,verb,locate,3,55,AWL,,
locating,定位,academic,9,verb,locate,3,54,AWL,,
location,定位,academic,9,verb,locate,3,53,AWL,,
locations,定位,academic,9,verb,locate,3,52,AWL,,
locator,定位,academic,9,verb,locate,3,51,AWL,,
relocate,定位,academic,9,verb,locate,3,55,AWL,,
relocated,定位,academic,9,verb,locate,3,54,AWL,,
relocating,定位,academic,9,verb,locate,3,53,AWL,,
relocation,定位,academic,9,verb,locate,3,52,AWL,,
maximisation,最大化,academic,9,verb,maximise,3,55,AWL,,
maximised,最大化,academic,9,verb,maximise,3,54,AWL,,
maximises,最大化,academic,9,verb,maximise,3,53,AWL,,
maximising,最大化,academic,9,verb,maximise,3,52,AWL,,
maximization,最大化,academic,9,verb,maximise,3,51,AWL,,
maximized,最大化,academic,9,verb,maximise,3,55,AWL,,
maximizes,最大化,academic,9,verb,maximise,3,54,AWL,,
maximizing,最大化,academic,9,verb,maximise,3,53,AWL,,
maximum,最大化,academic,9,verb,maximise,3,52,AWL,,
minorities,较小的,academic,9,adjective,minor,3,55,AWL,,
minority,较小的,academic,9,adjective,minor,3,54,AWL,,
minors,较小的,academic,9,adjective,minor,3,53,AWL,,
negated,否定,academic,9,verb,negate,3,55,AWL,,
negates,否定,academic,9,verb,negate,3,54,AWL,,
negating,否定,academic,9,verb,negate,3,53,AWL,,
negation,否定,academic,9,verb,negate,3,52,AWL,,
negative,否定,academic,9,verb,negate,3,51,AWL,,
negatively,否定,academic,9,verb,negate,3,55,AWL,,
negatives,否定,academic,9,verb,negate,3,54,AWL,,
outcomes,结果,academic,9,noun,outcome,3,55,AWL,,
partners,伙伴,academic,9,noun,partner,3,55,AWL,,
partnership,伙伴,academic,9,noun,partner,3,54,AWL,,
partnerships,伙伴,academic,9,noun,partner,3,53,AWL,,
philosopher,哲学,academic,9,noun,philosophy,3,55,AWL,,
philosophers,哲学,academic,9,noun,philosophy,3,54,AWL,,
philosophical,哲学,academic,9,noun,philosophy,3,53,AWL,,
philosophically,哲学,academic,9,noun,philosophy,3,52,AWL,,
philosophies,哲学,academic,9,noun,philosophy,3,51,AWL,,
physically,物理的,academic,9,adjective,physical,3,55,AWL,,
disproportion,比例,academic,9,noun,proportion,3,55,AWL,,
disproportionate,比例,academic,9,noun,proportion,3,54,AWL,,
disproportionately,比例,academic,9,noun,proportion,3,53,AWL,,
proportional,比例,academic,9,noun,proportion,3,52,AWL,,
proportionally,比例,academic,9,noun,proportion,3,51,AWL,,
proportionate,比例,academic,9,noun,proportion,3,55,AWL,,
proportionately,比例,academic,9,noun,proportion,3,54,AWL,,
proportions,比例,academic,9,noun,proportion,3,53,AWL,,
published,出版,academic,9,verb,publish,3,55,AWL,,
publisher,出版,academic,9,verb,publish,3,54,AWL,,
publishers,出版,academic,9,verb,publish,3,53,AWL,,
publishes,出版,academic,9,verb,publish,3,52,AWL,,
publishing,出版,academic,9,verb,publish,3,51,AWL,,
unpublished,出版,academic,9,verb,publish,3,55,AWL,,
reacted,反应,academic,9,verb,react,3,55,AWL,,
reacting,反应,academic,9,verb,react,3,54,AWL,,
reaction,反应,academic,9,verb,react,3,53,AWL,,
reactionaries,反应,academic,9,verb,react,3,52,AWL,,
reactionary,反应,academic,9,verb,react,3,51,AWL,,
reactions,反应,academic,9,verb,react,3,55,AWL,,
reacts,反应,academic,9,verb,react,3,54,AWL,,
reactive,反应,academic,9,verb,react,3,53,AWL,,
reactivity,反应,academic,9,verb,react,3,52,AWL,,
registered,注册,academic,9,verb/noun,register,3,55,AWL,,
registering,注册,academic,9,verb/noun,register,3,54,AWL,,
registers,注册,academic,9,verb/noun,register,3,53,AWL,,
registrar,注册,academic,9,verb/noun,register,3,52,AWL,,
registration,注册,academic,9,verb/noun,register,3,51,AWL,,
reliability,依赖,academic,9,verb,rely,3,55,AWL,,
reliable,依赖,academic,9,verb,rely,3,54,AWL,,
reliably,依赖,academic,9,verb,rely,3,53,AWL,,
reliance,依赖,academic,9,verb,rely,3,52,AWL,,
reliant,依赖,academic,9,verb,rely,3,51,AWL,,
relied,依赖,academic,9,verb,rely,3,55,AWL,,
relies,依赖,academic,9,verb,rely,3,54,AWL,,
relying,依赖,academic,9,verb,rely,3,53,AWL,,
removable,移除,academic,9,verb,remove,3,55,AWL,,
removal,移除,academic,9,verb,remove,3,54,AWL,,
removals,移除,academic,9,verb,remove,3,53,AWL,,
removed,移除,academic,9,verb,remove,3,52,AWL,,
removes,移除,academic,9,verb,remove,3,51,AWL,,
removing,移除,academic,9,verb,remove,3,55,AWL,,
schematic,计划,academic,9,noun,scheme,3,55,AWL,,
schematically,计划,academic,9,noun,scheme,3,54,AWL,,
schemed,计划,academic,9,noun,scheme,3,53,AWL,,
schemes,计划,academic,9,noun,scheme,3,52,AWL,,
scheming,计划,academic,9,noun,scheme,3,51,AWL,,
sequenced,序列,academic,9,noun,sequence,3,55,AWL,,
sequences,序列,academic,9,noun,sequence,3,54,AWL,,
sequencing,序列,academic,9,noun,sequence,3,53,AWL,,
sequential,序列,academic,9,noun,sequence,3,52,AWL,,
sequentially,序列,academic,9,noun,sequence,3,51,AWL,,
sexes,性别,academic,9,noun,sex,3,55,AWL,,
sexism,性别,academic,9,noun,sex,3,54,AWL,,
sexual,性别,academic,9,noun,sex,3,53,AWL,,
sexuality,性别,academic,9,noun,sex,3,52,AWL,,
sexually,性别,academic,9,noun,sex,3,51,AWL,,
tasks,任务,academic,9,noun,task,3,55,AWL,,
techniques,技术,academic,9,noun,technique,3,55,AWL,,
technological,技术,academic,9,noun,technology,3,55,AWL,,
technologically,技术,academic,9,noun,technology,3,54,AWL,,
technologies,技术,academic,9,noun,technology,3,53,AWL,,
invalidate,有效的,academic,9,adjective,valid,3,55,AWL,,
invalidity,有效的,academic,9,adjective,valid,3,54,AWL,,
validate,有效的,academic,9,adjective,valid,3,53,AWL,,
validated,有效的,academic,9,adjective,valid,3,52,AWL,,
validating,有效的,academic,9,adjective,valid,3,51,AWL,,
validation,有效的,academic,9,adjective,valid,3,55,AWL,,
validity,有效的,academic,9,adjective,valid,3,54,AWL,,
validly,有效的,academic,9,adjective,valid,3,53,AWL,,
accessed,访问,academic,10,noun/verb,access,4,50,AWL,,
accesses,访问,academic,10,noun/verb,access,4,49,AWL,,
accessibility,访问,academic,10,noun/verb,access,4,48,AWL,,
accessible,访问,academic,10,noun/verb,access,4,47,AWL,,
accessing,访问,academic,10,noun/verb,access,4,46,AWL,,
inaccessible,访问,academic,10,noun/verb,access,4,50,AWL,,
adequacy,足够的,academic,10,adjective,adequate,4,50,AWL,,
adequately,足够的,academic,10,adjective,adequate,4,49,AWL,,
inadequacy,足够的,academic,10,adjective,adequate,4,48,AWL,,
inadequate,足够的,academic,10,adjective,adequate,4,47,AWL,,
inadequately,足够的,academic,10,adjective,adequate,4,46,AWL,,
annually,每年的,academic,10,adjective,annual,4,50,AWL,,
